Customer_ID,Age,Gender,Tenure,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Churn
8555cb3c-b02f-437d-a729-4f7620e9e57f,41,Male,6,199120.19,869,33019.82,1,0,0
80f2f879-63df-47a7-a224-77695e88ed6b,62,Female,2,113829.32,704,139299.08,4,0,0
e13928cb-7e06-4bd6-b9e8-277a233f55ff,70,Female,9,74560.11,605,20268.23,4,0,0
5e22ff86-2d95-40e0-a442-492f06b0ce28,31,Male,5,64631.13,677,107510.06,4,0,0
a84751b2-07b4-467c-bece-72ef5a6f5c3b,69,Female,0,157523.3,837,143232.28,1,1,0
b0a2b996-07a1-45b5-939c-0c5700a8a85c,24,Male,10,62984.41,736,10876.83,4,1,0
e21aa19c-b124-4480-b0f4-b175a653a209,44,Male,9,46523.28,640,32430.68,3,0,0
a576689a-adbb-4e6f-a6f5-dcacd0dd4200,39,Female,4,69170.26,612,83624.93,1,1,0
2950b55a-cafd-4891-9c73-65d37d28aad7,31,Male,3,22233.73,782,83088.82,4,0,0
eaaf2eec-6cc9-4970-a81a-17bb317166df,35,Male,0,59595.27,733,52743.14,4,1,0
338c953e-6eb8-49ee-bea0-d3bc664b08dd,36,Male,4,183061.25,668,58622.21,2,0,0
0206a703-300e-4ee2-b0c7-d2e35aee5691,26,Male,5,157259.77,680,17999.65,1,1,0
ca9a75d5-1bd6-4142-b41c-d29e4ab2f439,47,Female,1,59807.88,785,113027.28,2,0,0
50bc229a-94b0-4168-866c-58fec4bb27d7,63,Female,0,125049.17,816,72625.56,3,0,0
95f7535d-e684-4029-9df8-7089e2ea08d5,24,Male,2,176543.19,452,122734.67,4,1,0
52646fa6-4b53-4c52-b363-b616a63e36ff,32,Male,4,35149.18,429,10311.15,1,1,0
d1cb6515-468a-4fcb-b493-659828d1a807,59,Male,8,15778.98,778,44875.45,3,0,0
da7f1e1d-3a35-4f27-8583-8268ecc37779,64,Female,4,132516.76,683,141951.09,4,0,0
69fa3d55-208c-45e2-98c8-94498e4d2b85,53,Male,2,148058.03,663,92365.49,4,0,0
86269e22-1810-46e4-914e-864c948d8118,41,Female,3,92838.95,616,54145.77,4,1,0
0dece267-8308-46a5-a842-c0881cc39ab9,49,Female,8,196721.0,763,36918.74,3,1,0
b606b34d-4141-4f78-931e-1a73d17f16e6,57,Male,10,153560.64,330,44564.24,2,0,0
41fa556b-0bf8-4c66-9737-b28a87eb2c9e,54,Male,5,162098.92,526,32301.88,2,1,0
3a223dea-6510-46b2-baac-afbc27374997,30,Male,1,13989.57,806,55547.54,2,0,0
6bfee805-6b80-422f-b9cc-48a1deaa9134,66,Female,4,8905.66,806,47818.72,1,1,0
964ed325-f0bb-44e3-898a-157fbbdcb1d0,23,Male,3,105989.19,784,139999.0,2,1,0
986051b2-a09b-43c0-98e2-d5efb42d7c54,35,Male,1,107710.3,394,116461.8,2,0,0
0e6c3153-2751-4d93-9e35-96e21412bc76,69,Male,10,118749.83,460,100264.94,2,0,0
815fb845-5f2b-4d29-99dc-5e6533c5ee50,31,Female,5,8279.15,596,42006.05,2,1,0
254f9f3d-9bd7-4dba-93e8-0535f8e3c60f,65,Female,0,43884.34,495,66388.02,3,0,1
2f10bd4b-2cb1-44c7-a285-92dcd090cd81,40,Male,5,92512.24,488,10058.63,4,0,0
54f3b845-2835-4263-a316-92946608f560,50,Female,7,26910.59,691,116540.86,3,0,0
4fd2d434-95cf-443f-8f12-4bb5d0c6b746,29,Female,4,60751.99,730,142213.74,1,1,0
325250f1-3164-4e53-b09c-fd07fc3590a0,44,Female,5,147191.89,310,11012.99,2,0,0
01ef479f-39bb-44dd-b09f-b093701da178,68,Female,8,50195.61,347,132743.8,1,1,0
f30f6399-4136-42fb-b185-e5216dba17a8,41,Female,8,125573.85,346,74495.93,2,0,0
f91b9b95-a265-4c2f-ac26-3a4f67030eed,48,Male,0,181899.15,318,137905.76,4,1,0
a3a9984d-d255-4ed1-9637-4b82fcdf4994,39,Male,6,131825.05,894,67860.96,2,1,0
f70a7317-149e-4529-83f9-02c51e10c989,44,Male,4,95222.59,436,36523.98,1,1,0
ae2d9b89-d061-4b4b-a2ef-432d30e37159,60,Female,5,165473.26,672,144093.19,2,0,0
a75dae5d-182f-4cd1-8abb-4ad236423502,45,Female,7,14266.38,456,69616.46,2,0,1
642842ab-181d-4835-8aae-0da672d85a60,45,Male,3,26849.51,623,39185.06,2,1,0
fdecee78-556e-4cc8-ab54-ddb2ce770d68,43,Male,7,37681.25,647,145335.33,2,0,0
2a8dc662-2d56-4687-87ba-bfbe6902a938,25,Male,1,29486.01,579,112678.17,1,1,0
2fa93d95-bb08-479e-9d84-d92d34a8d861,28,Female,0,178782.18,367,55838.06,1,1,0
6abb7c7a-c630-49c3-a1b6-553b266e88f4,30,Male,2,92849.48,840,53308.34,1,1,0
dec73dea-f8c3-47f4-9e66-d7136b0c4576,43,Male,10,53334.34,450,102505.33,2,1,0
53d0b704-45ea-4d8f-9e51-92e85f33490e,21,Female,5,85722.28,429,21583.09,1,1,0
08021ab4-5231-4e99-a17e-06979cb78e11,20,Female,4,111536.96,800,123842.24,3,0,0
12767f86-66af-4be0-8027-3bec5bb4e628,56,Male,1,21122.0,343,137712.04,3,0,1
a2dc07f6-5897-42e4-8bd0-dd720d568d8d,32,Female,3,116207.75,424,131290.99,1,0,0
088d655c-39d4-4d4d-81f0-30036bde9c29,56,Male,6,53851.2,592,146261.8,2,0,0
724d93cf-ed9f-4e2a-9839-af50456f2b63,21,Male,4,77854.04,794,23866.31,4,0,0
3cdb7d03-c94e-4aa9-aff4-b9b49bee0acb,59,Female,4,143401.08,452,101435.23,1,0,0
4b21f820-9da8-44ea-909a-519608aedf2c,46,Male,2,183533.05,559,146481.09,1,0,0
b92d0e98-92e1-4585-a015-76414a33373f,46,Male,8,136366.11,523,73418.1,3,0,0
1982bf9f-2733-4b6a-b17a-dacbb51e1b74,46,Female,1,169391.74,546,19142.91,3,0,0
77665c29-0063-4869-8f8b-38d6d2855e0e,31,Male,2,68477.97,494,48223.5,3,1,0
82215731-97e6-490c-bbe4-00c8024d6a84,54,Male,2,63732.18,799,132541.14,4,1,0
e098ed2c-ef60-40c8-89a0-176dd0fbb347,21,Male,9,91025.03,394,76361.24,2,0,0
563bce8e-426c-43fc-b0c7-d11fdcd66b61,52,Male,3,81153.88,835,56034.09,4,1,0
e00aaa73-a852-4d65-a880-12c69d5defb7,36,Male,4,42017.18,454,76750.7,2,0,1
7ea1efdf-0e76-4b1f-b7cb-f905bbc4f5f9,62,Male,6,190756.64,589,119777.03,2,1,0
83766c6d-b315-4358-9194-1fbcc4a002c4,38,Male,1,91849.78,594,79699.26,3,0,0
80ab7dc2-90b5-4c68-a29d-2811fdc5a259,53,Male,8,144829.15,525,124778.78,1,0,0
0ada77fb-caf9-4e09-ab38-51a38e453de6,49,Female,3,88209.14,814,50548.07,2,0,0
2a6adc9d-16e8-445c-bea8-0fce3e9a342b,67,Male,8,169596.07,627,29038.98,3,0,0
d13821bb-8634-4e3a-bbd3-28d0cf96f190,67,Female,0,96185.5,557,100023.31,4,0,0
b5ce2405-a4b5-47e2-af1b-6390f5d30bfb,49,Female,5,139400.1,308,19554.04,2,0,0
29b5b44b-ad0a-4ad1-ab1d-8890119314a5,45,Male,0,110776.32,324,112504.98,2,1,0
d49a057d-012c-42c4-9e78-ac0ba153fdc1,22,Female,3,188628.41,779,135132.95,1,0,0
adb6488c-6555-4d31-880d-7e54b94d2fbc,41,Male,7,96537.75,680,85926.7,2,0,0
68f5517e-1cd8-4d51-909f-cf9075483689,52,Male,5,192567.38,340,24891.06,1,0,0
c4f96389-fd41-449f-9015-df328d8b1a7a,33,Male,10,189042.9,673,32940.35,4,0,0
39436ef2-110f-47fb-85ee-3d598b755148,31,Female,8,121873.12,415,63205.63,3,0,0
5aa48b37-38bf-441d-83ff-49dd8bba2362,36,Male,7,185042.49,384,123198.36,4,0,0
c13048bb-62ec-4eeb-ab9e-6e4a70a12fec,60,Female,7,82954.08,790,104166.38,4,1,0
9b6ab112-5d7b-438b-ac2d-e26bbba3f5ef,46,Female,9,72352.93,597,22353.45,1,0,0
104cc845-4707-4c93-849c-8206c1007833,43,Male,9,112155.4,478,111699.08,2,0,0
d36b82bc-332d-44c1-af98-e1fc6d7a2aa2,22,Male,7,185941.03,398,59781.51,4,0,0
d9781c09-5bb5-4c0c-ae76-fc0fb89e8daf,64,Male,4,130552.32,851,82269.84,1,0,0
3da8a754-0dbe-44c7-99f1-c9181a51de44,27,Male,6,125340.24,846,131379.55,3,0,0
e317c555-50cd-4c76-b36f-d802900dd892,31,Female,1,178183.04,886,118469.52,2,0,0
b093ec6c-e6d5-4d98-b831-559ad642a265,28,Male,9,177869.95,358,65902.22,1,0,0
246d7cbb-18e1-48fa-9221-f172f83294e4,64,Female,1,186316.84,482,61841.02,1,1,0
10582702-8c85-4c2e-94f1-1fd63eb6774b,37,Male,9,53808.83,405,129358.52,2,0,0
38a997cd-4ad5-4e08-9c7e-dd7e9990629b,48,Female,6,36860.0,788,125142.64,4,1,0
d6407862-7715-45cb-941e-d9cd53890b74,66,Male,5,175795.52,327,109481.19,3,0,0
4db6700b-e7e7-45b0-b229-2bd42cfd1735,33,Female,1,170929.26,313,14003.2,3,0,0
44780ef0-9355-4e90-8541-3011c0124594,47,Female,5,49389.04,830,50150.37,3,0,0
e4aa5751-fa6d-4cb4-acdf-a386a1322cc3,30,Female,3,135887.47,581,111282.26,3,1,0
55e30d2d-54d7-4119-9dec-c0bcd265d5a7,64,Male,0,147252.6,799,94931.17,4,1,0
1ca2edc1-0c96-4108-8a51-56556bd3e3c1,36,Male,0,94707.4,308,72635.99,3,1,0
359e5777-b947-4413-9d9c-17e51050b9d4,44,Female,1,77842.0,446,24388.79,1,0,0
3d57516b-fcba-42b2-8efa-1e932123a42e,68,Male,6,55358.36,372,102286.45,1,0,0
27673112-95f1-4d26-ac97-24bb3c64799a,34,Male,6,153793.96,615,94930.93,1,0,0
35b3ebe5-88ed-44e5-9c07-b6fed8eb45fe,36,Female,7,181722.07,509,128052.63,3,0,0
7aa5b743-4ee8-452a-b3c9-6d5be858df1c,40,Female,4,192486.43,806,135689.13,2,1,0
07c4a4f7-5809-454d-b67b-9b6cf431f016,52,Male,1,21881.62,512,143028.4,3,1,0
5e79bafd-4f14-4ece-abae-de254719d90d,57,Female,7,1084.73,841,136215.18,2,1,0
03ba9eb2-f4c2-4e98-b11b-e164f8c701e5,68,Female,4,68949.94,327,22238.49,2,0,0
8c0f0dbd-0dbf-44c6-a21f-a817efb5c3eb,48,Female,10,136669.02,614,37792.34,4,0,0
02596452-6bf0-4c09-aff3-c68df9c14c30,62,Female,5,35833.68,418,28320.4,1,1,0
c031d5b4-ae73-49d1-b0d7-bfc094992654,47,Male,1,115503.62,795,111467.45,4,1,0
b9926e85-c0c9-4fa7-9f97-2dbde73e9335,50,Female,1,73422.01,816,34006.16,3,1,0
5daec7a1-474a-49e8-834d-7506f3978aad,38,Female,2,194680.53,681,52348.19,2,0,0
7bf022cf-40ad-4d9d-8964-447a730b0010,34,Male,2,55337.54,669,103928.06,2,1,0
9b420601-fba8-4d25-9eae-61285bce8afe,33,Male,4,129384.51,614,102581.24,3,0,0
2f8f9829-4294-44da-8159-fcc3277a035a,46,Male,8,85126.6,620,74199.91,4,1,0
e691304e-6e30-4501-8ece-859c350dbd26,25,Male,2,137163.12,636,73590.69,4,1,0
6e62c1df-eb5f-4363-86da-73bf7f2d2c53,30,Female,0,12482.69,381,55359.32,1,1,0
390f362c-66cd-44d9-a7f1-e8dadf00cd0b,35,Female,6,165496.04,884,38637.45,2,0,0
1093476f-dd20-4e18-bfba-68b61a4c3d34,53,Male,2,160833.81,557,86275.77,1,0,0
a73d0665-7ed8-4df4-b776-f419293d5f7b,25,Female,4,46759.51,688,37009.95,4,0,0
c71f5dc7-3fbd-48e8-8215-44d4d26b3f1b,22,Female,9,183738.41,430,48902.71,1,1,0
260ed5a7-3517-4521-8442-8e49645ba4f6,47,Female,3,123017.32,430,148576.56,2,0,0
05013e12-b33c-47c8-a436-8784eab4fc2a,70,Female,7,147448.67,824,16320.69,3,0,0
cb4153fb-589a-4986-86ab-9be242a9f6db,70,Male,4,185741.86,481,110953.14,1,0,0
aae32ed2-2570-4991-b5bf-e30c14009fd1,26,Male,10,127659.48,742,93321.77,2,1,0
b8595b08-e281-4181-af0e-1175fcdd5700,57,Male,5,86463.54,455,85250.3,2,0,0
46d999f2-57ca-435d-91ea-82a224742389,32,Male,5,55405.16,312,48931.06,2,0,0
116d950f-c40e-4df4-98da-594270603e68,48,Female,4,18640.03,355,140488.57,4,0,1
3f705f0d-9e75-47e7-b8fa-89f3c2d3f721,70,Male,0,185613.15,879,25784.04,2,1,0
b87026f5-4eed-43ff-87ff-61eff5e1d909,49,Male,6,23720.87,776,104659.41,2,1,0
f30f5cef-b618-4ada-81b1-600b7cd42e15,62,Female,4,116636.6,880,107294.9,4,0,0
db879937-f5c5-4e4c-8e23-b5ce9a2c88f0,27,Male,2,147921.56,712,46515.12,2,0,0
bd7381be-8237-4dfd-bc88-074a3c62b3e1,66,Male,2,142383.88,898,54137.06,3,1,0
91f4e88b-c0f9-4c23-b0c9-3788be279d24,47,Male,8,82077.49,615,36451.85,4,0,0
06d2be52-4170-4dae-920e-04fd8b350931,48,Male,3,48780.56,847,101162.13,2,1,0
6bb73267-e77b-47cf-8c85-17a925a59604,57,Male,4,199441.31,378,124586.34,1,1,0
cba74edf-2b8f-492f-ba8e-8eb76443d68d,51,Male,6,25320.44,532,136693.54,1,1,0
b328e594-08d3-42c6-95c9-21ca523fbac5,37,Male,10,130767.47,371,105737.7,2,1,0
f0aba056-0177-4522-a1ed-540c6128d12c,63,Female,3,119882.23,567,106900.47,1,0,0
08fbd787-e341-456a-8035-d5469b2aed38,50,Female,9,174354.38,418,101049.34,3,1,0
6607eb58-51e1-4525-8e08-485ba966e280,31,Male,0,169398.45,844,105681.26,2,0,0
7ad7bf3c-f653-498e-8437-fd1b5ed42562,69,Male,9,74917.52,505,119459.47,1,0,0
cc1c5e41-379a-49c4-9da5-b3f3941815ef,57,Female,8,95644.29,633,80810.5,1,0,0
dd0f67a4-0aba-4562-a9f6-43272a188984,36,Male,2,5694.94,514,92608.68,3,1,0
086d4395-9711-4eb2-b8dd-d9cc9b72f77f,22,Male,4,162110.14,821,66009.39,3,1,0
0fd6f383-aef3-442c-a66b-ae4e86230795,26,Female,4,143834.83,437,111345.1,1,1,0
26e14e95-0943-43c2-8eb6-b3723d9ac680,53,Female,6,145907.3,631,108778.82,3,1,0
7d6f9b6f-6358-473f-9ff9-1fb5d19e3950,41,Female,5,167653.84,850,89318.09,2,1,0
67e39166-5a25-4bc1-b068-5d75edf78096,33,Male,10,55734.96,808,98443.18,4,0,0
e5afd095-91d1-46c2-bba7-eb238fe6df81,62,Male,2,195117.38,600,20652.43,2,0,0
9be4f929-a238-464e-9c02-86e43dd5b97f,47,Female,1,25316.42,302,135080.86,1,0,1
9893f237-12a8-47f5-8bd8-468fd90c7ed9,55,Male,2,140674.99,334,135456.21,3,1,0
5046f23f-0677-4c48-8a4a-368927495bb2,68,Female,3,55279.27,318,142823.76,1,0,0
c5d4f710-6b01-4763-80b9-51ec5fb44d95,68,Female,8,806.08,859,68524.72,4,0,0
2ec98026-fbba-4ab8-9a97-9ced6c16ad1c,34,Male,5,196299.12,430,19241.44,3,0,0
3d4bb896-81b9-465b-b157-3a870b6026a7,19,Male,3,190428.67,431,93443.96,2,0,0
aa7820be-9a5b-4350-b3e2-cb3df4cfec64,20,Female,9,56708.73,339,121703.15,4,1,0
8e15700b-9843-4d94-adac-5e40d850f614,50,Female,4,132079.02,768,113617.81,2,0,0
d8ee98fb-73b6-4422-b5d7-7cc32df28a46,36,Male,7,96118.39,746,55698.04,1,1,0
3f7d2c99-4cbb-4963-82a2-5286f3825c2c,33,Female,3,165996.92,518,75671.38,2,1,0
27d6e518-91a3-4a78-9b51-4f4e1047491b,61,Female,4,65580.31,680,129122.04,3,1,0
cad1a8d4-65b5-4e3a-ab74-daa512038b6e,70,Female,4,32296.89,479,29132.18,1,0,1
ad06acf8-a166-4d07-9943-4c2963888f3b,55,Male,4,155101.79,557,122582.19,1,0,0
b42be2dd-f2ff-4ac8-ab93-d2e40423bbda,52,Female,0,105924.44,624,114207.35,4,1,0
5b9a6264-6cb2-4c90-8bde-37fce7e1e5e8,36,Male,5,193692.45,885,107508.27,2,1,0
17935e8f-4b24-46c3-a3be-2fd13817ceab,67,Female,7,195306.88,639,43628.97,3,0,0
9a9a10ae-28e8-4a93-9e8d-f2666a27cad2,36,Male,2,113408.86,339,137836.81,4,1,0
42392648-a881-48d7-b4bb-089c226f329b,34,Female,1,13307.76,540,124566.48,3,0,0
16288f83-b0d2-41ba-b065-f54e0e1540f4,25,Female,3,152003.17,740,14815.83,3,1,0
5e579416-ae2d-43d2-807f-e220b332c427,43,Female,4,112053.32,689,17392.04,2,1,0
26b8b6ab-b189-42b4-89b5-85353ff93c93,70,Male,2,160147.4,591,120143.44,2,1,0
fbf177fe-ad9e-4607-8e37-4b1ad76c7f99,65,Male,6,61960.36,538,66688.23,3,0,0
ac15e541-7ecf-4abe-8574-76f0b23e24e3,37,Female,10,169929.19,452,52036.06,1,1,0
f4ccb1f2-282e-4644-bae0-8e3cb8e84293,49,Male,6,38855.63,661,67095.28,3,0,0
21bda4f4-5819-4459-ba7c-c0a76c7e04fc,49,Female,3,67303.09,496,98550.76,2,0,0
8b995625-25e0-4c29-9f59-0da42410cee7,28,Female,2,197732.49,678,32999.52,2,1,0
d365b9a9-5ec9-4e41-bea8-e12c7360666e,33,Male,8,123538.94,309,49987.21,4,0,0
2c4f4b2a-7bfd-47e9-bd48-ebdfa7e86405,24,Female,4,177950.22,471,45875.99,2,0,0
2ac08f1a-6422-445f-98c0-992038ac102c,33,Female,9,83916.83,774,114337.87,4,0,0
55c87288-dc53-49ce-a2e9-2ea1e15f2f5a,66,Female,8,114829.58,375,19404.15,4,1,0
6aa5abec-c66c-4be5-9a71-b2d5d7bbfa5b,36,Female,1,49134.28,472,143948.48,2,0,1
d436d3be-eea5-4d9f-9bcf-33074fed8157,47,Male,1,119837.22,870,119483.65,2,1,0
38f86cff-e805-4fd8-91c3-12ebf53e9bfc,20,Female,4,78232.01,412,11912.66,4,0,0
0a1eff45-0241-46b2-8d48-3a6988dab6b4,22,Female,9,79544.99,750,115635.58,4,0,0
cb9c41df-951d-43d9-bb5b-d424ce2f13d5,18,Female,4,81050.74,405,146883.09,3,1,0
3dfe4888-42a1-4148-97a2-b7e9fe46585e,46,Male,9,188611.19,343,57458.63,2,1,0
6dd6d94f-9d4b-4a46-83e9-88502c7d44e6,50,Female,0,94489.31,833,39242.59,4,0,0
80e08665-e5e5-4f8e-be49-f8a19476defd,70,Female,10,144721.84,350,58484.01,2,1,0
6b1a734f-2ed7-4736-9c73-b8526a106da0,59,Female,8,148830.88,317,17301.56,4,0,0
c64aaf66-7a7d-4919-91d6-9ae64b7c4689,18,Male,4,191456.47,690,77583.12,1,1,0
063c2ee1-43bd-4490-9821-32eddc710c2f,35,Female,0,33451.36,510,145253.22,1,1,0
1a69792c-300b-441a-97ef-6927600ca413,36,Female,9,176972.84,835,127123.54,3,0,0
160584ed-e37e-4ad2-b7fe-c192b4f8f1c8,34,Female,5,34004.57,721,144363.44,4,1,0
47a983db-6bf7-497e-8449-1220ebbbe392,33,Female,7,2059.3,409,53601.42,1,0,1
9aa6a410-6c41-41ae-8e0a-f79fe1c62cb1,41,Male,0,147388.8,636,119327.35,4,1,0
c65b591b-1a96-48e2-ad2a-42f9869b6d41,69,Female,7,116551.99,790,113230.62,4,0,0
4448ee28-f1a5-4322-84dd-e85daeed05aa,43,Male,7,88781.96,540,100295.89,4,1,0
b65328dc-5ec9-4b0f-8408-71cd506f1e2b,24,Male,5,33084.23,308,83014.56,4,1,0
0b1854f7-729e-4b07-ae14-304435e5a84c,56,Male,10,82015.94,491,68724.71,3,0,0
b533e808-8381-4c35-928b-b4a28b7d3082,35,Female,0,68125.75,529,86876.4,3,0,0
5c16d51f-15a2-42ec-8e14-55ce3b56da52,68,Male,9,57212.18,820,108752.68,4,0,0
6e63d005-921b-4d89-b0e8-c96cebdad80f,45,Female,8,43553.71,821,11347.06,4,0,0
9c93f829-3a20-4dbb-a12a-1e37a136dbee,49,Female,2,170915.99,837,131502.6,3,1,0
f00ab30f-c958-45a2-b19c-4325ce7add87,39,Female,9,85809.72,478,98347.05,3,0,0
7ad2a0e3-62f9-44cb-b311-bb242b3220f4,61,Female,5,30596.04,383,133414.93,2,0,1
964d16c7-c228-4b7d-84df-2b5f8e8cccad,32,Male,6,150551.0,712,92457.27,3,1,0
9213abf9-8db9-4926-88d5-0c64d4c97b97,67,Female,6,47696.77,379,121903.32,3,0,1
b222d3c1-1083-48d3-9b63-e5ffa0912fa2,20,Male,10,198121.74,637,111118.69,1,1,0
c332fd4d-12b1-441b-b9cd-2d87da2b0a36,54,Female,10,143444.89,706,128247.71,1,1,0
c2d7261a-99ba-4db8-a32d-3e24aad06458,62,Female,3,65436.54,875,62743.52,1,0,0
42d5cf8e-926a-43a5-9736-a0246d2b98a5,60,Male,6,17392.76,778,123452.98,2,0,0
fcc2bd6a-b4a3-4ab8-a0ba-18d4d0b8af9d,38,Male,6,106387.75,652,64693.02,1,1,0
c9f595c5-e0a8-4d47-a462-dd0db56bf082,62,Female,6,116829.27,594,22087.91,4,0,0
636149c4-22ec-49ad-9a3a-539de847d82b,34,Female,5,164608.48,345,143126.63,2,1,0
fe8ba480-0e14-42a5-aeb2-f6875d480e1f,48,Female,6,89487.74,612,97471.99,2,0,0
47367e42-ce06-491b-ae58-beedda1d3655,38,Male,7,131449.76,306,95658.4,3,1,0
8dbab07d-9ce7-490b-90f8-f2fa7ad4e70a,32,Male,10,195752.88,868,11827.48,3,0,0
bfcf428d-2a2c-42cf-a9ee-39b5cddf0986,40,Female,2,169786.64,632,12972.2,1,0,0
bf2ed1cc-4e48-4d84-9c6a-c5d7d3cb6fc9,51,Female,1,156214.8,453,52442.17,3,0,0
b7d5d2a5-ab11-4185-8c56-f37a6b964d4f,44,Male,1,46714.32,484,38118.22,1,0,1
f4205ee4-de0f-4fc8-b5ab-3027fae800ab,69,Female,2,159079.63,344,75098.37,3,0,0
deebcc3e-9aa6-482e-be3c-b1bb7188bfe2,39,Female,1,182398.25,397,65529.88,4,0,0
861cf8e5-b7a3-4e4a-8d5b-972fd22eb4a2,38,Female,4,128099.31,794,125724.82,3,0,0
dcbf20ab-98bc-4016-9a4d-41c257bef5d9,39,Female,10,44886.42,688,142276.54,1,1,0
63e3ee36-919b-4212-99d7-550a4d1c1407,48,Female,8,43183.63,847,136196.54,1,0,0
38f26043-3da2-4a70-bad8-4cff3b165b77,30,Female,4,15094.89,615,26604.82,4,0,0
5c1343db-70a0-495f-ba5c-53ac34d3b799,66,Male,10,162488.81,477,132877.03,2,1,0
8a15e108-4654-4576-959a-a82b8822c9a6,70,Female,2,75701.69,377,16317.15,1,1,0
b6c7acee-ae25-4848-98ab-da39ff62467d,18,Male,3,168917.19,730,68433.25,3,0,0
f3771fba-f8ac-47d5-bf2d-55941a830656,58,Male,4,18063.0,398,46971.28,1,1,0
ba1fa944-d0ec-41c1-9380-53412c25e76f,35,Male,6,103273.16,758,139351.8,3,1,0
3eb3b28c-c393-4fa5-a048-b6445c18d89c,53,Female,4,117538.13,450,137860.72,2,0,0
7d306984-9897-4b42-bd1f-7291b16216a0,52,Female,1,188289.7,819,32181.47,4,1,0
bd22239a-260e-4d43-9fc5-4879c6e16cd5,33,Female,6,135805.62,348,145379.44,3,0,0
2a70195e-8ee0-43a9-905d-1cbb6147a18e,36,Female,9,9710.13,310,91764.23,2,0,1
6747271f-6656-4ded-bcc1-ae406ea534e2,46,Male,5,172326.14,734,135225.88,2,0,0
db484de8-9389-4bc9-92f7-5af2f6dc3d3d,69,Male,6,86845.87,618,92025.88,1,0,0
3b13a1c3-b6a0-47a2-ba7a-58303b54468d,56,Female,6,71992.08,411,27719.56,3,0,0
5f043d31-cd46-4110-b840-1a4782b91e4c,55,Female,1,96270.48,356,72365.59,3,0,0
b51ca13c-9cdd-4e12-a29a-c71c27705ebe,45,Male,9,81688.7,818,58760.91,3,1,0
9d2f62eb-4a4f-4cfa-bd9b-fe2472a9f108,69,Male,0,108425.77,667,29653.85,3,1,0
a20eabc1-4a57-4657-bf7e-e08d42766eab,48,Female,7,168096.43,664,110357.53,3,1,0
02cc426b-3a82-4cf5-8fee-1a62535d819f,19,Male,10,19033.5,785,45313.77,1,0,0
a8f9fe9f-47f2-4f10-83a3-db61ca2a2c92,45,Female,10,114945.28,732,144335.13,1,0,0
9123909f-59e5-4aec-bd3f-199365f5dd2b,51,Female,4,99685.86,449,133232.53,4,1,0
a1ff115d-eae3-4315-979c-12324b045dc4,61,Male,7,169129.55,384,126495.66,4,0,0
03c93e32-2f5c-47f3-87e0-ecd6e31dfd60,58,Male,4,190156.33,344,117867.57,1,0,0
65b99ac1-488a-4c8f-b89c-8c1f8ebc6ff6,48,Female,0,10395.67,808,29077.7,3,1,0
6e4b2d2f-07e9-4e36-8a5e-39912dede79e,33,Female,6,12449.3,790,12422.15,3,0,0
6c874cd8-bed4-41e9-b910-4487bc3b8d86,62,Male,1,187882.3,744,12731.11,1,0,0
17f49abc-56ab-4fa8-a739-0960b010e919,33,Female,1,97718.61,498,119204.56,1,1,0
07e34e98-2c76-4a9a-816f-93ceb2b21051,18,Male,6,124904.71,783,145376.99,3,0,0
5535530a-e6c8-4ac2-b1f1-e2ec35cbacd9,22,Female,1,85159.9,838,89609.42,4,0,0
74be538c-8db1-4075-bff8-3eea61ed3e7b,66,Female,2,43337.81,548,86522.73,4,1,0
6040468c-8407-4c34-aea4-520b4f8f2445,58,Female,1,83158.95,533,38390.86,1,1,0
e6983101-3dd6-4505-b2d7-deb4c735e784,39,Male,5,143162.19,778,32058.69,4,0,0
008b3a6d-2c4f-4cc8-917b-eb45ddf235e3,57,Male,5,20577.95,856,56597.93,3,0,0
f70617da-4c4f-4dac-9304-1be8c5a88d6e,24,Male,10,121593.36,638,134847.27,3,1,0
c4fd25d0-3d22-47d1-8228-7f6ac8264260,33,Male,0,199068.97,674,143058.02,3,1,0
bc8bb67f-169b-46de-8170-44277f69247a,32,Male,3,101291.97,317,62005.82,3,0,0
3c7b04ca-f01e-4540-a482-cbfa8c7d93a4,46,Female,2,187226.14,806,145957.65,4,0,0
ecc7eb9c-9e03-42ef-bc39-d53e36980ce8,58,Male,9,159105.06,558,40389.88,2,1,0
47ff7790-27a8-45d9-85e1-fb5b3d3f767f,23,Female,2,26891.51,437,77787.69,1,1,0
64f662d2-4fe3-465a-b3e6-2d25b2d113e4,62,Male,5,183944.56,470,71214.62,4,1,0
ba2bcf0f-252f-4560-87d9-66769ba3aa7e,30,Male,7,186482.13,750,114407.14,2,0,0
8e9104b5-b4b9-4b3a-9a31-7e5d7cb44d2a,43,Male,10,88495.86,434,40566.01,4,1,0
d6487d59-54a6-4bb6-9cf1-2e607fff5575,20,Female,10,24416.4,392,82402.6,1,1,0
36c32cea-1a55-4402-a709-c660753a9a44,58,Female,4,154156.42,589,19114.35,4,0,0
37a86a3d-24fb-4cf4-bcb2-bbe78940317b,38,Male,4,81718.16,419,52202.62,1,1,0
c2d62384-3c67-49c0-ba0d-4bc928c5cda5,49,Male,9,76423.03,705,123032.93,2,0,0
7a6833ec-b6e9-408a-b76c-ee7b6b81acf9,29,Male,7,87877.15,400,145405.01,4,1,0
e528111d-33b1-4bbb-8da0-3907f1249bb5,27,Female,5,84513.97,815,36578.99,1,1,0
